Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
292.019	09:20:6.019	40.451554681	-3.728507743	-5372	-726	1157	61696	-955462	-424326	0	10874	5431	-0.055093	1.981855	-11.777878	25.40295	185.087814	1000.	600.	1400.	1.824197	2998.604004	0.018145	2.	1	3	8	161	206424750	31	233	-93	-185	69	652426	702662	-37285124	404515523	411672346	-31609650	485057337	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	2.396931	8	161	37	231	-0.122843	4.118124	-0.438387
292.269	09:20:6.269	40.451549753	-3.728517831	-11015	3897	-2514	-151808	-974909	-285292	0	10754	5381	-0.056854	1.972839	75.817108	38.025902	191.764847	1000.	600.	1400.	-0.73648	3105.444824	0.027161	2.	1	3	8	161	206425250	35	252	-59	-199	40	652389	702625	-37285233	404515489	411672315	-31609744	485057353	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.298138	8	161	37	231	-0.147487	4.087573	-0.44538
292.519	09:20:6.519	40.451549753	-3.728517831	-10507	2985	111	-130048	-1033530	-325861	0	10638	5319	-0.056854	1.972839	75.817108	38.025902	191.764847	1000.	600.	1400.	-0.73648	3105.444824	0.027161	2.	1	3	8	161	206425250	35	252	-59	-199	40	652389	702625	-37285233	404515489	411672315	-31609744	485057353	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.298138	8	161	37	231	-0.161638	4.0449	-0.4322
292.769	09:20:6.769	40.451545631	-3.728528519	-12705	-2229	-6354	-188032	-1016732	-364155	0	10524	5243	-0.056854	1.972839	75.817108	38.025902	191.764847	1000.	600.	1400.	-0.73648	3105.444824	0.027161	2.	1	3	8	161	206425500	32	253	-81	-198	60	652395	702631	-37285285	404515466	411672296	-31609789	485057367	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.307606	8	161	37	231	-0.212129	3.978341	-0.41056
293.019	09:20:7.019	40.451539001	-3.728537056	-9545	9478	-7920	-152960	-964676	-353531	0	10448	5151	-0.056854	1.972839	75.817108	38.025902	191.764847	1000.	600.	1400.	-0.73648	3105.444824	0.027161	2.	1	3	8	161	206426000	22	253	-89	-167	89	652411	702647	-37285370	404515399	411672240	-31609864	485057412	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.307606	8	161	37	231	-0.227305	3.956618	-0.428033
293.269	09:20:7.269	40.451534209	-3.728539835	-10024	4741	1550	206720	-880186	-600337	0	10385	5005	-0.062401	1.966551	-66.316132	46.828175	216.671127	1000.	600.	1400.	2.644156	2996.982422	0.033449	2.	1	3	8	161	206426250	23	251	-113	-161	93	652233	702468	-37285398	404515351	411672188	-31609889	485057431	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.481636	8	161	37	231	-0.227576	3.974297	-0.402662
293.519	09:20:7.519	40.451534209	-3.728539835	-20215	-2127	9607	558208	-839679	-654156	0	10317	4879	-0.062401	1.966551	-66.316132	46.828175	216.671127	1000.	600.	1400.	2.644156	2996.982422	0.033449	2.	1	3	8	161	206426250	23	251	-113	-161	93	652233	702468	-37285398	404515351	411672188	-31609889	485057431	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.481636	8	161	37	231	-0.174077	4.152774	-0.412401
293.769	09:20:7.769	40.451529774	-3.728543089	-5664	-3010	-3000	636928	-810880	-677942	0	10281	4748	-0.062401	1.966551	-66.316132	46.828175	216.671127	1000.	600.	1400.	2.644156	2996.982422	0.033449	2.	1	3	8	161	206426500	22	249	-98	-170	89	652187	702423	-37285430	404515307	411672148	-31609918	485057457	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	3.950062	8	161	24	248	-0.117027	4.253149	-0.408649
294.019	09:20:8.019	40.451529774	-3.728543089	-2251	-7025	-1561	489600	-835102	-631994	0	10174	4689	-0.062401	1.966551	-66.316132	46.828175	216.671127	1000.	600.	1400.	2.644156	2996.982422	0.033449	2.	1	3	8	161	206426750	24	248	-70	-177	59	652220	702456	-37285442	404515261	411672111	-31609930	485057492	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	3.950062	8	161	24	248	-0.043194	4.481165	-0.453111
294.269	09:20:8.269	40.451523510	-3.728550569	-20803	-1278	-4925	227968	-911348	-324749	0	10028	4665	-0.067119	2.014591	-50.163269	-20.42737	216.667999	1000.	600.	1400.	2.035179	2946.165039	-0.014591	2.	1	3	8	161	206427000	33	247	-48	-210	39	652236	702472	-37285505	404515244	411672098	-31609985	485057502	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	3.950062	8	161	24	248	0.008182	4.518291	-0.417489
294.519	09:20:8.519	40.451523510	-3.728550569	-21541	-3361	2552	-37376	-927259	-32517	0	9851	4696	-0.067119	2.014591	-50.163269	-20.42737	216.667999	1000.	600.	1400.	2.035179	2946.165039	-0.014591	2.	1	3	8	161	206427500	27	247	14	-201	-20	652389	702625	-37285656	404515251	411672114	-31610113	485057500	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	3.950062	8	161	24	248	0.017013	4.512722	-0.42284
294.769	09:20:8.769	40.451524136	-3.728565670	-22388	-404	-2789	-141696	-975557	210915	0	9733	4681	-0.067119	2.014591	-50.163269	-20.42737	216.667999	1000.	600.	1400.	2.035179	2946.165039	-0.014591	2.	1	3	8	161	206427500	27	247	14	-201	-20	652389	702625	-37285656	404515251	411672114	-31610113	485057500	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.826889	8	161	24	248	-0.015368	4.451023	-0.43715
295.019	09:20:9.019	40.451523206	-3.728570260	-10206	5741	-8092	-350464	-1087653	177147	0	9602	4684	-0.067119	2.014591	-50.163269	-20.42737	216.667999	1000.	600.	1400.	2.035179	2946.165039	-0.014591	2.	1	3	9	152	206427750	24	247	23	-196	-21	652552	702788	-37285702	404515241	411672115	-31610153	485057518	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	1.826889	8	161	24	248	-0.060063	4.316864	-0.456224
295.269	09:20:9.269	40.451523348	-3.728576394	-11331	12791	-4566	-327040	-1060491	226996	0	9464	4676	-0.067119	2.014591	-50.163269	-20.42737	216.667999	1000.	600.	1400.	2.035179	2946.165039	-0.014591	2.	1	3	9	152	206427750	24	247	23	-196	-21	652552	702788	-37285702	404515241	411672115	-31610153	485057518	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.660156	8	161	24	248	-0.121689	4.241138	-0.456795
295.519	09:20:9.519	40.451522193	-3.728588056	-10163	8351	-662	-376704	-1044495	85929	0	9349	4655	-0.067119	2.014591	-50.163269	-20.42737	216.667999	1000.	600.	1400.	2.035179	2946.165039	-0.014591	2.	1	3	8	161	206428500	30	247	-59	-188	35	652747	702983	-37285880	404515231	411672120	-31610305	485057530	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.660156	8	161	24	248	-0.173294	4.124831	-0.453656
295.769	09:20:9.769	40.451522193	-3.728588056	-14198	447	-2131	-104960	-999686	-266358	0	9255	4632	-0.119124	1.963655	-25.165081	50.883507	242.917297	1000.	600.	1400.	0.393175	3068.417725	0.036345	2.	1	3	8	161	206428750	26	244	-110	-182	48	652787	703023	-37285921	404515226	411672118	-31610340	485057534	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.660156	8	161	30	247	-0.203098	4.107774	-0.415269
296.019	09:20:10.019	40.451520339	-3.728596291	-17117	3799	-7179	168832	-959398	-402298	0	9159	4594	-0.119124	1.963655	-25.165081	50.883507	242.917297	1000.	600.	1400.	0.393175	3068.417725	0.036345	2.	1	3	8	161	206429000	26	241	-102	-181	49	652789	703025	-37285963	404515213	411672107	-31610377	485057541	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.660156	8	161	30	247	-0.183237	4.15633	-0.415514
296.269	09:20:10.269	40.451520339	-3.728596291	-10536	452	4084	195584	-883338	-374306	0	9064	4573	-0.154131	1.955173	17.309189	62.757278	255.149521	1000.	600.	1400.	2.411523	3134.947021	0.044827	2.	1	3	8	161	206429000	26	241	-102	-181	49	652789	703025	-37285963	404515213	411672107	-31610377	485057541	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.660156	8	161	30	247	-0.177495	4.250165	-0.425373
296.519	09:20:10.519	40.451519769	-3.728601002	-4539	-1854	6731	182144	-812643	-390986	0	8966	4540	-0.154131	1.955173	17.309189	62.757278	255.149521	1000.	600.	1400.	2.411523	3134.947021	0.044827	2.	1	3	9	152	206429250	24	237	-82	-184	41	652789	703025	-37286010	404515207	411672103	-31610416	485057543	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.660156	8	161	30	247	-0.175732	4.28307	-0.433512
296.769	09:20:10.769	40.451518566	-3.728606060	-2461	3619	1481	295424	-970532	-404338	0	8849	4505	-0.266197	1.95128	2.145767	68.207504	269.137238	1000.	600.	1400.	4.360276	3139.198242	0.04872	2.	1	3	9	152	206429750	26	235	-86	-206	35	652717	702953	-37286112	404515182	411672076	-31610504	485057550	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-2.370575	8	161	30	247	-0.147554	4.302937	-0.455349
297.019	09:20:11.019	40.451518566	-3.728606060	-393	-5898	-6005	732288	-951286	-503034	0	8725	4446	-0.266197	1.95128	2.145767	68.207504	269.137238	1000.	600.	1400.	4.360276	3139.198242	0.04872	2.	1	3	9	152	206430000	27	234	-81	-201	42	652832	703068	-37286166	404515159	411672065	-31610551	485057572	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-2.370575	8	161	30	247	-0.033814	4.581983	-0.439307
297.269	09:20:11.269	40.451518566	-3.728606060	-18759	-4244	-29	700544	-890580	-360310	0	8612	4408	-0.316011	1.957943	24.688244	58.879185	281.29715	1000.	600.	1400.	8.329344	3164.612305	0.042057	2.	1	3	9	152	206430000	27	234	-81	-201	42	652832	703068	-37286166	404515159	411672065	-31610551	485057572	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.535324	8	161	30	247	0.09109	4.860532	-0.419337
297.519	09:20:11.519	40.451513601	-3.728621927	-7501	-3522	-6216	433280	-924117	-103814	0	8505	4432	-0.316011	1.957943	24.688244	58.879185	281.29715	1000.	600.	1400.	8.329344	3164.612305	0.042057	2.	1	3	9	152	206430500	26	233	51	-179	-38	652980	703215	-37286269	404515157	411672073	-31610639	485057579	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.535324	8	161	30	247	0.177462	5.072228	-0.36502
297.769	09:20:11.769	40.451514741	-3.728626893	-18759	-6572	-1969	239104	-785250	210705	0	8405	4489	-0.160261	1.900752	112.628937	138.947601	302.89267	1000.	600.	1400.	2.704261	3353.873779	0.099248	2.	1	3	9	152	206430750	32	232	94	-169	-53	653042	703278	-37286313	404515177	411672093	-31610676	485057567	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.908371	9	152	26	233	0.207604	5.099552	-0.318943
298.019	09:20:12.019	40.451516785	-3.728631278	-8415	3277	4138	-117760	-684197	464514	0	8314	4567	-0.160261	1.900752	112.628937	138.947601	302.89267	1000.	600.	1400.	2.704261	3353.873779	0.099248	2.	1	3	9	152	206430750	32	232	94	-169	-53	653042	703278	-37286313	404515177	411672093	-31610676	485057567	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.908371	9	152	26	233	0.214548	5.051362	-0.319558
298.269	09:20:12.269	40.451516785	-3.728631278	-13873	-2376	7104	-175232	-661318	574253	0	8217	4639	-0.122403	1.798096	203.454498	282.665192	348.975891	1000.	600.	1400.	-0.487138	3633.884277	0.201904	2.	1	3	9	152	206430750	32	232	94	-169	-53	653042	703278	-37286313	404515177	411672093	-31610676	485057567	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.713509	9	152	26	233	0.19554	5.063889	-0.348701
298.519	09:20:12.519	40.451521774	-3.728640177	-12767	3721	-5789	-98176	-771109	689688	0	8106	4713	-0.122403	1.798096	203.454498	282.665192	348.975891	1000.	600.	1400.	-0.487138	3633.884277	0.201904	2.	1	3	9	152	206431250	30	230	86	-162	-72	653193	703429	-37286401	404515227	411672145	-31610749	485057538	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.713509	9	152	26	233	0.179216	4.944201	-0.377545
298.769	09:20:12.769	40.451521774	-3.728640177	-16012	647	-5912	-83712	-721413	807120	0	7991	4793	-0.100334	1.800864	-103.914742	278.790436	413.005707	1000.	600.	1400.	0.008415	3386.686523	0.199136	2.	1	3	9	152	206431500	32	230	97	-192	-78	653229	703465	-37286453	404515252	411672169	-31610792	485057520	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-2.054436	9	152	26	233	0.164847	4.967062	-0.390864
299.019	09:20:13.019	40.451526933	-3.728650728	-18592	7576	-1831	-78720	-748790	811229	0	7887	4867	-0.100334	1.800864	-103.914742	278.790436	413.005707	1000.	600.	1400.	0.008415	3386.686523	0.199136	2.	1	3	9	153	206432000	33	230	79	-202	-87	653342	703578	-37286561	404515306	411672222	-31610881	485057483	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-2.054436	9	152	26	233	0.15466	4.942193	-0.402677
299.269	09:20:13.269	40.451529691	-3.728656183	-12034	3404	-9137	-66944	-914952	713064	0	7740	4918	-0.084539	1.818307	-44.262409	254.369644	470.153625	1000.	600.	1400.	-0.503669	3479.170654	0.181693	2.	1	3	9	153	206432250	28	227	65	-203	-75	653507	703743	-37286627	404515322	411672246	-31610937	485057481	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-3.07206	9	152	26	233	0.13863	4.941638	-0.4152
299.519	09:20:13.519	40.451529691	-3.728656183	-2686	2316	-3879	135808	-1017744	628070	0	7594	4976	-0.084539	1.818307	-44.262409	254.369644	470.153625	1000.	600.	1400.	-0.503669	3479.170654	0.181693	2.	1	3	9	153	206432250	28	227	65	-203	-75	653507	703743	-37286627	404515322	411672246	-31610937	485057481	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-3.07206	9	152	26	233	0.139849	4.976502	-0.404957
299.769	09:20:13.769	40.451529691	-3.728656183	-9143	2843	-1694	197248	-1049974	531750	0	7449	5018	-0.073226	1.924315	-253.689301	105.959534	509.620972	1000.	600.	1400.	2.595818	3161.437012	0.075685	2.	1	3	9	153	206432750	30	223	57	-212	-72	653520	703756	-37286758	404515357	411672277	-31611046	485057449	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.866776	9	153	29	227	0.163311	5.094981	-0.384835
300.019	09:20:14.019	40.451536648	-3.728681731	-6965	-2424	-1482	158208	-1024804	470459	0	7315	5069	-0.073226	1.924315	-253.689301	105.959534	509.620972	1000.	600.	1400.	2.595818	3161.437012	0.075685	2.	1	3	9	153	206432750	30	223	57	-212	-72	653520	703756	-37286758	404515357	411672277	-31611046	485057449	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.866776	9	153	29	227	0.179841	5.211762	-0.339033
300.269	09:20:14.269	40.451539403	-3.728687657	-5080	2419	4040	234624	-1079707	555628	0	7189	5139	-0.073226	1.924315	-253.689301	105.959534	509.620972	1000.	600.	1400.	2.595818	3161.437012	0.075685	2.	1	3	9	153	206433250	31	220	98	-192	-87	653596	703832	-37286876	404515403	411672320	-31611144	485057416	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.034134	9	153	29	227	0.1973	5.269924	-0.326859
300.519	09:20:14.519	40.451542163	-3.728692876	-20353	828	10295	158720	-915196	588043	0	7074	5219	-0.073226	1.924315	-253.689301	105.959534	509.620972	1000.	600.	1400.	2.595818	3161.437012	0.075685	2.	1	3	9	153	206433500	30	220	96	-164	-91	653567	703803	-37286929	404515431	411672342	-31611187	485057390	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.034134	9	153	29	227	0.224663	5.359497	-0.294067
300.769	09:20:14.769	40.451542163	-3.728692876	-13954	2311	5243	173312	-813315	723383	0	6971	5316	-0.060683	2.176374	-50.806999	-246.923203	462.235962	1000.	600.	1400.	1.478514	2965.563965	-0.176374	2.	1	3	9	153	206433750	34	220	134	-143	-94	653544	703780	-37286975	404515465	411672369	-31611225	485057362	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.456127	9	153	29	227	0.237436	5.394543	-0.282254
301.019	09:20:15.019	40.451545557	-3.728697512	-6606	1487	715	15872	-813315	723383	0	6971	5316	-0.060683	2.176374	-50.806999	-246.923203	462.235962	1000.	600.	1400.	1.478514	2965.563965	-0.176374	2.	1	3	9	153	206433750	34	220	134	-143	-94	653544	703780	-37286975	404515465	411672369	-31611225	485057362	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.456127	9	153	29	227	0.256918	5.401818	-0.299258
301.269	09:20:15.269	40.451549404	-3.728701799	-7736	7020	-4429	-100480	-653123	843494	0	6772	5548	-0.058701	2.157581	97.01252	-220.61319	410.394989	1000.	600.	1400.	-0.38791	3087.739746	-0.157581	2.	1	3	9	153	206434000	30	220	133	-143	-105	653505	703741	-37287018	404515503	411672399	-31611260	485057329	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.456127	9	153	29	227	0.247357	5.375067	-0.302295
301.519	09:20:15.519	40.451553786	-3.728706917	-1561	1921	-3584	-101504	-652044	858781	0	6677	5648	-0.058701	2.157581	97.01252	-220.61319	410.394989	1000.	600.	1400.	-0.38791	3087.739746	-0.157581	2.	1	3	9	153	206434500	32	219	126	-165	-88	653128	703363	-37287119	404515585	411672443	-31611339	485057236	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.456127	9	153	29	227	0.237234	5.341225	-0.331636
301.769	09:20:15.769	40.451557538	-3.728711911	-8894	589	-2209	-55808	-721829	895854	0	6555	5760	-0.058701	2.157581	97.01252	-220.61319	410.394989	1000.	600.	1400.	-0.38791	3087.739746	-0.157581	2.	1	3	9	153	206434500	32	219	126	-165	-88	653128	703363	-37287119	404515585	411672443	-31611339	485057236	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.503658	9	153	29	227	0.218065	5.306967	-0.336369
302.019	09:20:16.019	40.451561289	-3.728717140	-8789	-2278	956	-61952	-721829	895854	0	6555	5760	-0.058701	2.157581	97.01252	-220.61319	410.394989	1000.	600.	1400.	-0.38791	3087.739746	-0.157581	2.	1	3	9	153	206435000	24	218	120	-162	-94	652929	703165	-37287224	404515658	411672493	-31611424	485057162	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.503658	9	153	29	227	0.201836	5.334472	-0.336498
302.269	09:20:16.269	40.451564859	-3.728722486	-5214	3687	-9765	-50816	-737013	856796	0	6437	5871	-0.058701	2.157581	97.01252	-220.61319	410.394989	1000.	600.	1400.	-0.38791	3087.739746	-0.157581	2.	1	3	9	153	206435250	23	217	130	-178	-84	652976	703212	-37287281	404515693	411672525	-31611471	485057138	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.38308	9	153	29	227	0.191035	5.321734	-0.331671
302.519	09:20:16.519	40.451564859	-3.728722486	-3840	1506	-4812	114048	-715464	728302	0	6193	6064	-0.058701	2.157581	97.01252	-220.61319	410.394989	1000.	600.	1400.	-0.38791	3087.739746	-0.157581	2.	1	3	9	153	206435500	28	216	120	-168	-83	652894	703130	-37287336	404515726	411672548	-31611515	485057105	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-1.38308	9	153	29	227	0.20545	5.388883	-0.356392
302.769	09:20:16.769	40.451574846	-3.728738868	-15830	2628	-4021	34816	-758715	694528	0	6079	6155	-0.056831	2.073163	63.800812	-102.428581	311.336945	1000.	600.	1400.	2.607062	3073.148193	-0.073163	2.	1	3	9	153	206435500	28	216	120	-168	-83	652894	703130	-37287336	404515726	411672548	-31611515	485057105	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.293533	9	153	29	227	0.221695	5.421964	-0.333293
303.019	09:20:17.019	40.451574846	-3.728738868	-6334	-175	-1261	151552	-716214	804371	0	5971	6254	-0.056831	2.073163	63.800812	-102.428581	311.336945	1000.	600.	1400.	2.607062	3073.148193	-0.073163	2.	1	3	9	153	206436000	29	216	143	-145	-101	652735	702971	-37287437	404515793	411672594	-31611597	485057039	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	-0.293533	9	153	29	227	0.245481	5.488053	-0.313522
303.269	09:20:17.269	40.451574846	-3.728738868	-13308	5122	-923	243584	-662545	862608	0	5881	6360	-0.057582	2.0697	-53.64418	-97.580673	291.906036	1000.	600.	1400.	2.908095	2941.099365	-0.0697	2.	1	3	9	153	206436000	29	216	143	-145	-101	652735	702971	-37287437	404515793	411672594	-31611597	485057039	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.773373	9	153	29	227	0.261342	5.557935	-0.285779
303.519	09:20:17.519	40.451574846	-3.728738868	-5539	1916	2223	145408	-641413	877468	0	5793	6463	-0.057582	2.0697	-53.64418	-97.580673	291.906036	1000.	600.	1400.	2.908095	2941.099365	-0.0697	2.	1	3	9	153	206436500	28	213	152	-126	-107	652724	702960	-37287519	404515867	411672655	-31611663	485056981	0.	0	702390	-37290189	404513595	411670698	-31614026	485058423	34.4375,32.238281,15.,1.5,5.	0.09	1	6	0.773373	9	153	29	227	0.272924	5.603677	-0.276318
