Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF_PARAMETRIC:phi	GVF_PARAMETRIC:p	GVF_PARAMETRIC:w	GVF_PARAMETRIC:s	GVF_PARAMETRIC:traj	GPS:gps_nb_err	GPS:utm_zone	GPS:itow	GPS:week	GPS:climb	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	GPS:mode	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
97.741	07:34:36.741	40.451468162	-3.728998813	-11355	7947	4128	-90112	-1383715	-226745	0	563	1119	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	520	200095250	78	664	-65	-250	28	656689	706925	-37289988	404514691	411671920	-31613827	485057990	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.617783,-0.226548	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.001508	1	5	0	30	200095250	2382	-9	259	656689	2542	447812288	43818436	3	-0.102459	4.379627	-0.165415
97.991	07:34:36.991	40.451468162	-3.728998813	-13466	4609	6490	-67328	-1425173	-285687	0	405	1069	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	520	200095250	78	664	-65	-250	28	656689	706925	-37289988	404514691	411671920	-31613827	485057990	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.617783,-0.226548	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.001508	1	5	0	30	200095250	2382	-9	259	656689	2542	447812288	43818436	3	-0.104649	4.30049	-0.158174
98.241	07:34:37.241	40.451464380	-3.729012806	-1121	-1249	2955	229248	-1333919	-363141	0	252	1010	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	520	200095500	90	665	-79	-261	60	656804	707040	-37290059	404514674	411671912	-31613889	485058008	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.737726,-0.264663	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.001571	1	5	0	30	200095750	2382	10	256	656889	2472	447812247	43818317	3	-0.103523	4.373974	-0.143722
98.491	07:34:37.491	40.451464380	-3.729012806	-3658	1901	-2730	69760	-1316395	-382104	0	114	959	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	521	200096000	96	669	-63	-241	52	656982	707218	-37290194	404514636	411671892	-31614006	485058041	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.737726,-0.264663	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.001571	1	5	0	30	200095750	2382	10	256	656889	2472	447812247	43818317	3	-0.104655	4.374166	-0.138942
98.741	07:34:37.741	40.451460693	-3.729026092	-13887	-112	745	577408	-1244567	-285942	0	-25	913	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200096250	65	668	-44	-230	25	656780	707015	-37290260	404514616	411671862	-31614062	485058036	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.852118,-0.305155	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.001524	1	5	0	30	200096250	2382	1	235	656780	2526	447812207	43818204	3	-0.100109	4.47004	-0.122351
98.991	07:34:37.991	40.451460693	-3.729026092	-6362	862	-5602	504960	-1243096	-365691	0	-159	879	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200096250	65	668	-44	-230	25	656780	707015	-37290260	404514616	411671862	-31614062	485058036	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.916842,-0.322067	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.001463	1	5	0	30	200096250	2382	1	235	656780	2526	447812207	43818204	3	-0.092751	4.66364	-0.133527
99.241	07:34:38.241	40.451459662	-3.729032449	-18328	-1107	18	-87424	-1123378	-141165	0	-303	861	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200096750	34	658	15	-220	-25	656418	706654	-37290386	404514600	411671825	-31614168	485058013	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.916842,-0.322067	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.001463	1	5	0	30	200096500	2382	-3	242	656675	2569	447812196	43818150	3	-0.091391	4.727005	-0.172721
99.491	07:34:38.491	40.451459082	-3.729038693	-6099	1877	-5976	16128	-1237718	93541	0	-439	850	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200096750	34	658	15	-220	-25	656418	706654	-37290386	404514600	411671825	-31614168	485058013	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.016533,-0.338192	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.001476	1	5	0	30	200096750	2382	2	222	656418	2657	447812190	43818097	3	-0.086197	4.735872	-0.190443
99.741	07:34:38.741	40.451458369	-3.729051658	-1882	-7509	6480	818560	-1188638	94255	0	-583	848	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200097000	34	652	28	-239	-25	656139	706375	-37290450	404514596	411671803	-31614220	485057992	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.067316,-0.350546	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.001587	1	5	0	30	200097250	2382	6	230	655848	2747	447812183	43817987	3	-0.055627	5.013482	-0.146372
99.991	07:34:38.991	40.451458369	-3.729051658	-5683	-4966	-1478	613120	-1143677	184961	0	-702	879	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200097500	46	641	90	-171	-75	655650	705886	-37290571	404514605	411671780	-31614320	485057941	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.067316,-0.350546	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.001587	1	5	0	30	200097250	2382	6	230	655848	2747	447812183	43817987	3	-0.03455	5.249984	-0.166948
100.241	07:34:39.241	40.451463089	-3.729060317	-14843	-10557	-3869	730368	-817537	388397	0	-773	971	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200097750	91	639	143	-72	-110	655599	705835	-37290603	404514640	411671806	-31614345	485057910	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.165207,-0.35588	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.001834	1	5	0	30	200097750	2382	12	194	655599	3181	447812236	43817914	3	0.01924	5.610711	-0.17362
100.491	07:34:39.491	40.451463089	-3.729060317	-9421	-1297	-2303	15104	-651014	863777	0	-821	1091	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200097750	91	639	143	-72	-110	655599	705835	-37290603	404514640	411671806	-31614345	485057910	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.165207,-0.35588	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.001834	1	5	0	30	200097750	2382	12	194	655599	3181	447812236	43817914	3	0.05256	5.804621	-0.193569
100.741	07:34:39.741	40.451470452	-3.729064289	-4453	3682	-3103	60288	-340249	951168	0	-858	1194	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200098250	116	635	161	-47	-113	655258	705494	-37290643	404514714	411671846	-31614374	485057829	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.203831,-0.300109	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.002261	1	5	0	30	200098250	2382	21	201	655258	3370	447812318	43817881	3	0.035561	5.76864	-0.234692
100.991	07:34:39.991	40.451470452	-3.729064289	-13887	-692	4511	278400	-101311	1035929	0	-874	1300	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200098250	116	635	161	-47	-113	655258	705494	-37290643	404514714	411671846	-31614374	485057829	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.202513,-0.314129	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.002967	1	5	0	30	200098250	2382	21	201	655258	3370	447812318	43817881	3	0.031252	5.785127	-0.22694
101.241	07:34:40.241	40.451478913	-3.729065442	-9019	-1678	4172	881536	-122302	922632	0	-877	1419	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200098500	112	634	174	-17	-113	655115	705351	-37290653	404514752	411671868	-31614380	485057791	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.202513,-0.314129	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.002967	1	5	0	30	200098750	2382	42	197	655168	3546	447812412	43817872	3	0.055154	6.152005	-0.17149
101.491	07:34:40.491	40.451478913	-3.729065442	-5099	-11362	8	836864	228238	509860	0	-840	1562	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200099000	117	635	166	88	-100	655178	705414	-37290637	404514849	411671955	-31614362	485057727	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.193462,-0.282907	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.003745	1	5	0	30	200098750	2382	42	197	655168	3546	447812412	43817872	3	0.100804	2.789958	-0.129521
101.741	07:34:40.741	40.451483969	-3.729063727	-3615	-3142	-373	48512	578492	966022	0	-767	1696	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200099250	88	633	156	136	-86	654958	705194	-37290605	404514897	411671981	-31614332	485057677	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.164192,-0.278019	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.004386	1	5	0	30	200099000	2382	27	211	655178	96	447812468	43817887	3	0.116109	1.329335	-0.129361
101.991	07:34:40.991	40.451488764	-3.729060477	-7563	2072	-5671	-30464	822510	955786	0	-679	1834	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200099250	88	633	156	136	-86	654958	705194	-37290605	404514897	411671981	-31614332	485057677	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.164192,-0.278019	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.004386	1	5	0	30	200099250	2382	29	222	654958	243	447812521	43817915	3	0.113384	0.746151	-0.15017
102.241	07:34:41.241	40.451498005	-3.729052204	-4855	-1019	-4468	687360	774173	822555	0	-583	1963	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200099750	83	628	151	161	-83	654552	704788	-37290522	404514989	411672033	-31614255	485057585	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.076989,-0.255409	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.005589	1	5	0	30	200099750	2382	27	234	654552	371	447812623	43817986	3	0.124772	0.728297	-0.081346
102.491	07:34:41.491	40.451498005	-3.729052204	-10622	-863	1702	760448	774173	822555	0	-583	1963	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200099750	83	628	151	161	-83	654552	704788	-37290522	404514989	411672033	-31614255	485057585	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-1.076989,-0.255409	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.005589	1	5	0	30	200099750	2382	27	234	654552	371	447812623	43817986	3	0.123977	0.946205	-0.036601
102.741	07:34:41.741	40.451505186	-3.729042139	-9435	-4332	7173	636032	927748	631579	0	-366	2167	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200100000	78	626	104	183	-52	654360	704596	-37290474	404515029	411672054	-31614212	485057544	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.977461,-0.234113	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.006563	1	5	0	30	200100250	2382	40	220	654200	552	447812702	43818072	3	0.13643	1.023685	-0.043771
102.991	07:34:41.991	40.451507476	-3.729036150	-11350	-2444	-549	710784	1100629	428670	0	-231	2232	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200100500	44	619	34	223	22	654028	704264	-37290361	404515084	411672079	-31614112	485057486	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.915255,-0.261107	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.007339	1	5	0	30	200100500	2382	28	225	654028	697	447812727	43818123	3	0.088403	1.387651	0.011706
103.241	07:34:42.241	40.451508598	-3.729029676	-8688	2580	1943	-26496	1014178	197579	0	-89	2264	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200100750	41	616	7	220	44	653866	704101	-37290296	404515095	411672077	-31614055	485057469	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.915255,-0.261107	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.007339	1	5	0	30	200100750	2382	27	223	653866	796	447812739	43818178	3	0.093385	1.373061	-0.007812
103.491	07:34:42.491	40.451508598	-3.729029676	-3988	945	-8793	81408	1063875	-67514	0	50	2283	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200100750	41	616	7	220	44	653866	704101	-37290296	404515095	411672077	-31614055	485057469	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.796061,-0.261028	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.007798	1	5	0	30	200100750	2382	27	223	653866	796	447812739	43818178	3	0.102699	1.408339	-0.01835
103.741	07:34:42.741	40.451509402	-3.729016476	-3227	5453	-8171	-56064	1076194	-280775	0	181	2283	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200101250	38	610	-11	228	52	653719	703955	-37290164	404515103	411672075	-31613943	485057459	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.739008,-0.263085	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.007899	1	5	0	30	200101250	2382	21	233	653719	932	447812747	43818290	3	0.088205	1.40921	-0.020477
103.991	07:34:42.991	40.451509402	-3.729016476	-11833	1853	4605	32384	1088411	-289230	0	210	2282	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200101250	38	610	-11	228	52	653719	703955	-37290164	404515103	411672075	-31613943	485057459	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.739008,-0.263085	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.007899	1	5	0	30	200101250	2382	21	233	653719	932	447812747	43818290	3	0.083581	1.421775	-0.029491
104.241	07:34:43.241	40.451507871	-3.729002072	-11963	-1161	8640	119424	1177374	-410840	0	505	2242	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200101500	40	608	-28	230	44	653707	703943	-37290092	404515100	411672072	-31613882	485057464	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.62846,-0.251041	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.007659	1	5	0	30	200101750	2382	-3	239	653626	1012	447812729	43818412	3	0.075165	1.504015	-0.031124
104.491	07:34:43.491	40.451507871	-3.729002072	-6424	-766	1162	9984	1202937	-412907	0	665	2207	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200102000	39	601	-50	235	39	653565	703801	-37289947	404515076	411672042	-31613760	485057479	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.62846,-0.251041	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.007659	1	5	0	30	200101750	2382	-3	239	653626	1012	447812729	43818412	3	0.071256	1.560262	-0.023286
104.741	07:34:43.741	40.451505439	-3.728987776	-4649	1609	-4841	17792	1232693	-387497	0	820	2174	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200102250	42	598	-34	236	48	653433	703669	-37289877	404515064	411672023	-31613700	485057481	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.51817,-0.246594	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.007157	1	5	0	30	200102250	2382	3	243	653433	1015	447812701	43818533	3	0.073134	1.6002	-0.017247
104.991	07:34:43.991	40.451505439	-3.728987776	-7185	-1873	6785	2816	1226846	-412276	0	976	2144	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200102250	42	598	-34	236	48	653433	703669	-37289877	404515064	411672023	-31613700	485057481	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.466996,-0.206695	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.006511	1	5	0	30	200102250	2382	3	243	653433	1015	447812701	43818533	3	0.06354	1.650069	-0.017561
105.241	07:34:44.241	40.451502554	-3.728973829	-5491	-4552	224	-42752	1147580	-480741	0	1118	2096	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200102750	37	593	-52	215	50	653177	703413	-37289738	404515035	411671982	-31613583	485057491	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.466996,-0.206695	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.006511	1	5	0	30	200102750	2382	-6	226	653177	1042	447812668	43818651	3	0.076923	1.701821	-0.011795
105.491	07:34:44.491	40.451500342	-3.728967319	-14160	418	843	-3072	1202798	-462740	0	1260	2035	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200103000	40	592	-57	230	52	652951	703186	-37289673	404515013	411671949	-31613528	485057493	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.364662,-0.188754	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.005811	1	5	0	30	200103000	2382	-9	243	652951	1052	447812643	43818706	3	0.091038	1.725571	-0.025157
105.741	07:34:44.741	40.451498493	-3.728960577	-10029	1140	-6270	-137600	1245402	-558192	0	1408	1977	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200103000	40	592	-57	230	52	652951	703186	-37289673	404515013	411671949	-31613528	485057493	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.325749,-0.155627	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.005119	1	5	0	30	200103250	2382	13	245	652800	1062	447812622	43818763	3	0.092227	1.732849	-0.009839
105.991	07:34:44.991	40.451496915	-3.728953720	-3787	-3161	3082	13312	1228412	-543476	0	1556	1930	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200103500	40	588	-57	242	67	652564	702800	-37289537	404514978	411671894	-31613412	485057496	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.325749,-0.155627	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.005119	1	5	0	30	200103500	2382	1	257	652564	1068	447812604	43818821	3	0.096314	1.763502	-0.003021
106.241	07:34:45.241	40.451494795	-3.728946975	-7793	311	-7139	-48896	1126510	-693046	0	1694	1868	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200103750	41	586	-75	215	69	652377	702613	-37289469	404514957	411671864	-31613355	485057501	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.229596,-0.129654	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.004194	1	5	0	30	200103750	2382	-7	238	652377	1096	447812580	43818878	3	0.086328	1.810269	0.012588
106.491	07:34:45.491	40.451494795	-3.728946975	-7683	1843	4786	43520	1075314	-658924	0	1824	1817	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200103750	41	586	-75	215	69	652377	702613	-37289469	404514957	411671864	-31613355	485057501	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.229596,-0.129654	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.004194	1	5	0	30	200103750	2382	-7	238	652377	1096	447812580	43818878	3	0.070972	1.848095	0.013142
106.741	07:34:45.741	40.451490552	-3.728934075	3535	-1663	-3172	188544	1120394	-578535	0	1984	1751	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200104250	41	584	-79	225	70	652049	702285	-37289340	404514915	411671808	-31613245	485057513	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.140115,-0.121482	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.003344	1	5	0	30	200104250	2382	-9	248	652049	1116	447812532	43818987	3	0.071369	1.857801	0.031044
106.991	07:34:45.991	40.451488434	-3.728927094	-4816	-922	-437	491520	1153598	-543404	0	2133	1691	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200104500	42	582	-79	232	60	651909	702145	-37289271	404514894	411671781	-31613187	485057521	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.097265,-0.079665	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.002654	1	5	0	30	200104500	2382	-17	251	651909	1112	447812508	43819046	3	0.079827	1.95905	0.063113
107.241	07:34:46.241	40.451488434	-3.728927094	-14987	-10259	2051	824704	1195144	-401474	0	2262	1622	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200104500	42	582	-79	232	60	651909	702145	-37289271	404514894	411671781	-31613187	485057521	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.097265,-0.079665	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.002654	1	5	0	30	200104500	2382	-17	251	651909	1112	447812508	43819046	3	0.029297	2.219563	0.111411
107.491	07:34:46.491	40.451482474	-3.728915119	-8248	-2137	-4	-100224	1082668	-655114	0	2398	1526	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200105000	55	578	-126	180	105	651648	701884	-37289151	404514834	411671713	-31613088	485057551	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	-0.006901,-0.058763	-7.,9.3,-1.56,24.950001,40.77,51.41,72.800003,60.976562,41.169998,0.,0.,0.,0.,0.,0.,0.	0.001558	1	5	0	30	200105000	2382	-11	243	651648	1252	447812441	43819147	3	0.016146	2.303493	0.038967
107.741	07:34:46.741	40.451478812	-3.728910009	-10943	921	1501	79744	876740	-864034	0	2509	1419	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200105250	59	577	-132	158	111	651541	701777	-37289100	404514797	411671675	-31613045	485057573	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.028034,-0.042268	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.000991	1	5	0	30	200105250	2382	-9	234	651541	1298	447812400	43819190	3	0.026179	2.308823	0.042821
107.991	07:34:46.991	40.451478812	-3.728910009	-245	-2483	-3668	653952	786435	-947172	0	2588	1298	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200105250	59	577	-132	158	111	651541	701777	-37289100	404514797	411671675	-31613045	485057573	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.028034,-0.042268	7.,5.65,43.009998,40.880001,4.77,51.93,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	0.000991	1	5	0	30	200105250	2382	-9	234	651541	1298	447812400	43819190	3	-0.010535	2.490718	0.078972
108.241	07:34:47.241	40.451467863	-3.728903286	-3256	-1049	-4556	122752	613171	-1171433	0	2656	1112	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	8	260	200105750	58	567	-187	79	161	651206	701442	-37289032	404514688	411671561	-31612991	485057630	0.	0	702390	-37290252	404514297	411671292	-31614047	485057915	0.083273,-0.063833	0.,0.8,0.8,0.5,0.5,0.05,41.279999,9.6875,25.860001,0.,0.,0.,0.,0.,0.,0.	-0.000397	1	5	0	30	200105750	2382	-3	259	651206	1528	447812278	43819246	3	-0.041414	2.595598	0.035656
